dia;dia_semana;fim_semana;duracao;frequencia;durfreq;outlier
57;0;0;6929,0;3,0;2309,6666666666665;1
58;1;0;8393,0;3,0;2797,6666666666665;1
59;2;0;4519,0;2,0;2259,5;1
60;3;0;3131,0;2,0;1565,5;1
61;4;0;8772,0;3,0;2924,0;1
62;5;1;3726,0;2,0;1863,0;1
63;6;1;7029,0;3,0;2343,0;1
64;0;0;8067,0;3,0;2689,0;1
65;1;0;4785,0;2,0;2392,5;1
66;2;0;7065,0;3,0;2355,0;1
67;3;0;7702,0;3,0;2567,333333333333;1
68;4;0;8062,0;3,0;2687,333333333333;1
69;5;1;8014,0;3,0;2671,333333333333;1
70;6;1;8015,0;3,0;2671,6666666666665;1
71;0;0;7305,0;3,0;2435,0;1
72;1;0;4584,0;2,0;2292,0;1
73;2;0;8480,0;3,0;2826,6666666666665;1
74;3;0;7926,0;3,0;2642,0;1
75;4;0;7154,0;3,0;2384,6666666666665;1
76;5;1;8269,0;3,0;2756,333333333333;1
77;6;1;8022,0;3,0;2674,0;1
78;0;0;4329,0;2,0;2164,5;1
79;1;0;4048,0;2,0;2024,0;1
80;2;0;7561,0;3,0;2520,333333333333;1
81;3;0;5025,0;2,0;2512,5;1
82;4;0;7242,0;3,0;2414,0;1
83;5;1;8845,0;3,0;2948,333333333333;1
84;6;1;6998,0;3,0;2332,6666666666665;1
85;0;0;4008,0;2,0;2004,0;1
86;1;0;7589,0;3,0;2529,6666666666665;1
87;2;0;7848,0;3,0;2616,0;1
88;3;0;5106,0;2,0;2553,0;1
89;4;0;7023,0;3,0;2341,0;1
90;5;1;7648,0;3,0;2549,333333333333;1
91;6;1;7447,0;3,0;2482,333333333333;1
92;0;0;7584,0;3,0;2528,0;1
93;1;0;7493,0;3,0;2497,6666666666665;1
94;2;0;8029,0;3,0;2676,333333333333;1
95;3;0;7798,0;3,0;2599,333333333333;1
96;4;0;5054,0;2,0;2527,0;1
97;5;1;7527,0;3,0;2509,0;1
98;6;1;3896,0;2,0;1948,0;1
99;0;0;3609,0;2,0;1804,5;1
100;1;0;8392,0;3,0;2797,333333333333;1
101;2;0;6949,0;3,0;2316,333333333333;1
102;3;0;7287,0;3,0;2429,0;1
103;4;0;5060,0;2,0;2530,0;1
104;5;1;7452,0;3,0;2484,0;1
105;6;1;3809,0;2,0;1904,5;1
106;0;0;7603,0;3,0;2534,333333333333;1
107;1;0;7714,0;3,0;2571,333333333333;1
108;2;0;8517,0;3,0;2839,0;1
109;3;0;5255,0;2,0;2627,5;1
110;4;0;8222,0;3,0;2740,6666666666665;1
111;5;1;7792,0;3,0;2597,333333333333;1
112;6;1;7221,0;3,0;2407,0;1
113;0;0;8708,0;3,0;2902,6666666666665;1
114;1;0;8195,0;3,0;2731,6666666666665;1
115;2;0;8125,0;3,0;2708,333333333333;1
116;3;0;8378,0;3,0;2792,6666666666665;1
117;4;0;7721,0;3,0;2573,6666666666665;1
118;5;1;3616,0;2,0;1808,0;1
119;6;1;7407,0;3,0;2469,0;1
120;0;0;7684,0;3,0;2561,333333333333;1
121;1;0;7897,0;3,0;2632,333333333333;1
122;2;0;7414,0;3,0;2471,333333333333;1
123;3;0;7134,0;3,0;2378,0;1
124;4;0;7784,0;3,0;2594,6666666666665;1
125;5;1;4744,0;2,0;2372,0;1
126;6;1;8354,0;3,0;2784,6666666666665;1
127;0;0;3913,0;2,0;1956,5;1
128;1;0;8073,0;3,0;2691,0;1
129;2;0;5348,0;2,0;2674,0;1
130;3;0;3903,0;2,0;1951,5;1
131;4;0;8166,0;3,0;2722,0;1
132;5;1;4005,0;2,0;2002,5;1
133;6;1;10672,0;4,0;2668,0;1
134;0;0;7642,0;3,0;2547,333333333333;1
135;1;0;8326,0;3,0;2775,333333333333;1
136;2;0;4498,0;2,0;2249,0;1
137;3;0;11302,0;4,0;2825,5;1
138;4;0;6828,0;3,0;2276,0;1
139;5;1;7543,0;3,0;2514,333333333333;1
140;6;1;4980,0;2,0;2490,0;1
141;0;0;4254,0;2,0;2127,0;1
142;1;0;7614,0;3,0;2538,0;1
143;2;0;7642,0;3,0;2547,333333333333;1
144;3;0;7297,0;3,0;2432,333333333333;1
145;4;0;3682,0;2,0;1841,0;1
146;5;1;8458,0;3,0;2819,333333333333;1
147;6;1;7144,0;3,0;2381,333333333333;1
148;0;0;7447,0;3,0;2482,333333333333;1
149;1;0;7979,0;3,0;2659,6666666666665;1
150;2;0;8454,0;3,0;2818,0;1
151;3;0;4402,0;2,0;2201,0;1
152;4;0;3924,0;2,0;1962,0;1
153;5;1;7127,0;3,0;2375,6666666666665;1
154;6;1;4229,0;2,0;2114,5;1
155;0;0;8069,0;3,0;2689,6666666666665;1
156;1;0;7536,0;3,0;2512,0;1
157;2;0;7688,0;3,0;2562,6666666666665;1
158;3;0;8700,0;3,0;2900,0;1
159;4;0;4723,0;2,0;2361,5;1
160;5;1;7916,0;3,0;2638,6666666666665;1
161;6;1;8104,0;3,0;2701,333333333333;1
162;0;0;6787,0;3,0;2262,333333333333;1
163;1;0;7901,0;3,0;2633,6666666666665;1
164;2;0;7582,0;3,0;2527,333333333333;1
165;3;0;7509,0;3,0;2503,0;1
166;4;0;7739,0;3,0;2579,6666666666665;1
167;5;1;8092,0;3,0;2697,333333333333;1
168;6;1;7434,0;3,0;2478,0;1
169;0;0;7313,0;3,0;2437,6666666666665;1
170;1;0;8103,0;3,0;2701,0;1
171;2;0;4524,0;2,0;2262,0;1
172;3;0;7133,0;3,0;2377,6666666666665;1
173;4;0;7597,0;3,0;2532,333333333333;1
174;5;1;8388,0;3,0;2796,0;1
175;6;1;7449,0;3,0;2483,0;1
176;0;0;7977,0;3,0;2659,0;1
177;1;0;3579,0;2,0;1789,5;1
178;2;0;7589,0;3,0;2529,6666666666665;1
179;3;0;3515,0;2,0;1757,5;1
180;4;0;8383,0;3,0;2794,333333333333;1
181;5;1;6721,0;3,0;2240,333333333333;1
182;6;1;5111,0;2,0;2555,5;1
183;0;0;8194,0;3,0;2731,333333333333;1
184;1;0;7322,0;3,0;2440,6666666666665;1
185;2;0;8738,0;3,0;2912,6666666666665;1
186;3;0;7978,0;3,0;2659,333333333333;1
187;4;0;7355,0;3,0;2451,6666666666665;1
188;5;1;4362,0;2,0;2181,0;1
189;6;1;8416,0;3,0;2805,333333333333;1
190;0;0;7083,0;3,0;2361,0;1
191;1;0;8342,0;3,0;2780,6666666666665;1
192;2;0;4854,0;2,0;2427,0;1
193;3;0;7241,0;3,0;2413,6666666666665;1
194;4;0;4138,0;2,0;2069,0;1
195;5;1;8354,0;3,0;2784,6666666666665;1
196;6;1;7398,0;3,0;2466,0;1
197;0;0;7015,0;3,0;2338,333333333333;1
198;1;0;7433,0;3,0;2477,6666666666665;1
199;2;0;7962,0;3,0;2654,0;1
200;3;0;3959,0;2,0;1979,5;1
201;4;0;6945,0;3,0;2315,0;1
202;5;1;7071,0;3,0;2357,0;1
203;6;1;7577,0;3,0;2525,6666666666665;1
204;0;0;7306,0;3,0;2435,333333333333;1
205;1;0;8574,0;3,0;2858,0;1
206;2;0;3932,0;2,0;1966,0;1
207;3;0;8147,0;3,0;2715,6666666666665;1
208;4;0;7886,0;3,0;2628,6666666666665;1
209;5;1;7833,0;3,0;2611,0;1
210;6;1;8765,0;3,0;2921,6666666666665;1
211;0;0;7728,0;3,0;2576,0;1
212;1;0;4135,0;2,0;2067,5;1
213;2;0;3724,0;2,0;1862,0;1
214;3;0;7262,0;3,0;2420,6666666666665;1
215;4;0;6899,0;3,0;2299,6666666666665;1
216;5;1;4240,0;2,0;2120,0;1
217;6;1;3802,0;2,0;1901,0;1
218;0;0;8594,0;3,0;2864,6666666666665;1
219;1;0;4838,0;2,0;2419,0;1
220;2;0;6942,0;3,0;2314,0;1
221;3;0;7644,0;3,0;2548,0;1
222;4;0;7149,0;3,0;2383,0;1
223;5;1;7910,0;3,0;2636,6666666666665;1
224;6;1;3809,0;2,0;1904,5;1
225;0;0;8085,0;3,0;2695,0;1
226;1;0;4676,0;2,0;2338,0;1
227;2;0;4752,0;2,0;2376,0;1
228;3;0;8430,0;3,0;2810,0;1
229;4;0;8002,0;3,0;2667,333333333333;1
230;5;1;8452,0;3,0;2817,333333333333;1
231;6;1;8606,0;3,0;2868,6666666666665;1
232;0;0;4793,0;2,0;2396,5;1
233;1;0;8515,0;3,0;2838,333333333333;1
234;2;0;8431,0;3,0;2810,333333333333;1
235;3;0;5109,0;2,0;2554,5;1
236;4;0;4090,0;2,0;2045,0;1
237;5;1;7736,0;3,0;2578,6666666666665;1
238;6;1;7436,0;3,0;2478,6666666666665;1
239;0;0;7764,0;3,0;2588,0;1
240;1;0;8532,0;3,0;2844,0;1
241;2;0;6771,0;3,0;2257,0;1
242;3;0;3579,0;2,0;1789,5;1
243;4;0;7631,0;3,0;2543,6666666666665;1
244;5;1;3764,0;2,0;1882,0;1
245;6;1;8220,0;3,0;2740,0;1
246;0;0;8675,0;3,0;2891,6666666666665;1
247;1;0;8215,0;3,0;2738,333333333333;1
248;2;0;5260,0;2,0;2630,0;1
249;3;0;8628,0;3,0;2876,0;1
250;4;0;7478,0;3,0;2492,6666666666665;1
251;5;1;4592,0;2,0;2296,0;1
252;6;1;7076,0;3,0;2358,6666666666665;1
253;0;0;4685,0;2,0;2342,5;1
254;1;0;4042,0;2,0;2021,0;1
255;2;0;8611,0;3,0;2870,333333333333;1
256;3;0;7994,0;3,0;2664,6666666666665;1
257;4;0;4673,0;2,0;2336,5;1
258;5;1;3805,0;2,0;1902,5;1
259;6;1;8245,0;3,0;2748,333333333333;1
260;0;0;6875,0;3,0;2291,6666666666665;1
261;1;0;7408,0;3,0;2469,333333333333;1
262;2;0;4171,0;2,0;2085,5;1
263;3;0;7984,0;3,0;2661,333333333333;1
264;4;0;4088,0;2,0;2044,0;1
265;5;1;4715,0;2,0;2357,5;1
266;6;1;3801,0;2,0;1900,5;1
267;0;0;7978,0;3,0;2659,333333333333;1
268;1;0;8212,0;3,0;2737,333333333333;1
269;2;0;7391,0;3,0;2463,6666666666665;1
270;3;0;7938,0;3,0;2646,0;1
271;4;0;3664,0;2,0;1832,0;1
272;5;1;7722,0;3,0;2574,0;1
273;6;1;8257,0;3,0;2752,333333333333;1
274;0;0;7237,0;3,0;2412,333333333333;1
275;1;0;4299,0;2,0;2149,5;1
276;2;0;8343,0;3,0;2781,0;1
277;3;0;8114,0;3,0;2704,6666666666665;1
278;4;0;4239,0;2,0;2119,5;1
279;5;1;8693,0;3,0;2897,6666666666665;1
280;6;1;5216,0;2,0;2608,0;1
281;0;0;8020,0;3,0;2673,333333333333;1
282;1;0;3642,0;2,0;1821,0;1
283;2;0;4602,0;2,0;2301,0;1
284;3;0;8102,0;3,0;2700,6666666666665;1
285;4;0;7217,0;3,0;2405,6666666666665;1
286;5;1;7789,0;3,0;2596,333333333333;1
287;6;1;6980,0;3,0;2326,6666666666665;1
288;0;0;3216,0;2,0;1608,0;1
289;1;0;7101,0;3,0;2367,0;1
290;2;0;3850,0;2,0;1925,0;1
291;3;0;7104,0;3,0;2368,0;1
292;4;0;7624,0;3,0;2541,333333333333;1
293;5;1;8109,0;3,0;2703,0;1
294;6;1;3864,0;2,0;1932,0;1
295;0;0;3263,0;2,0;1631,5;1
296;1;0;7968,0;3,0;2656,0;1
297;2;0;8508,0;3,0;2836,0;1
298;3;0;8207,0;3,0;2735,6666666666665;1
299;4;0;3435,0;2,0;1717,5;1
300;5;1;8360,0;3,0;2786,6666666666665;1
301;6;1;3611,0;2,0;1805,5;1
302;0;0;3777,0;2,0;1888,5;1
303;1;0;8193,0;3,0;2731,0;1
304;2;0;4699,0;2,0;2349,5;1
305;3;0;4215,0;2,0;2107,5;1
306;4;0;3648,0;2,0;1824,0;1
307;5;1;8189,0;3,0;2729,6666666666665;1
308;6;1;7747,0;3,0;2582,333333333333;1
309;0;0;4242,0;2,0;2121,0;1
310;1;0;7629,0;3,0;2543,0;1
311;2;0;4557,0;2,0;2278,5;1
312;3;0;3343,0;2,0;1671,5;1
313;4;0;7204,0;3,0;2401,333333333333;1
314;5;1;8489,0;3,0;2829,6666666666665;1
315;6;1;7181,0;3,0;2393,6666666666665;1
316;0;0;6942,0;3,0;2314,0;1
317;1;0;4644,0;2,0;2322,0;1
318;2;0;8119,0;3,0;2706,333333333333;1
319;3;0;3967,0;2,0;1983,5;1
320;4;0;8454,0;3,0;2818,0;1
321;5;1;8053,0;3,0;2684,333333333333;1
322;6;1;8604,0;3,0;2868,0;1
323;0;0;7017,0;3,0;2339,0;1
324;1;0;4877,0;2,0;2438,5;1
325;2;0;7983,0;3,0;2661,0;1
326;3;0;8703,0;3,0;2901,0;1
327;4;0;8125,0;3,0;2708,333333333333;1
328;5;1;4446,0;2,0;2223,0;1
329;6;1;4314,0;2,0;2157,0;1
330;0;0;3914,0;2,0;1957,0;1
331;1;0;4541,0;2,0;2270,5;1
332;2;0;3903,0;2,0;1951,5;1
333;3;0;7436,0;3,0;2478,6666666666665;1
334;4;0;4159,0;2,0;2079,5;1
335;5;1;8140,0;3,0;2713,333333333333;1
336;6;1;4456,0;2,0;2228,0;1
337;0;0;8702,0;3,0;2900,6666666666665;1
338;1;0;8781,0;3,0;2927,0;1
339;2;0;7502,0;3,0;2500,6666666666665;1
340;3;0;7687,0;3,0;2562,333333333333;1
341;4;0;3401,0;2,0;1700,5;1
342;5;1;8103,0;3,0;2701,0;1
343;6;1;8015,0;3,0;2671,6666666666665;1
344;0;0;7179,0;3,0;2393,0;1
345;1;0;4804,0;2,0;2402,0;1
346;2;0;8828,0;3,0;2942,6666666666665;1
347;3;0;4884,0;2,0;2442,0;1
348;4;0;8245,0;3,0;2748,333333333333;1
349;5;1;5012,0;2,0;2506,0;1
350;6;1;4201,0;2,0;2100,5;1
351;0;0;8396,0;3,0;2798,6666666666665;1
352;1;0;3876,0;2,0;1938,0;1
353;2;0;7096,0;3,0;2365,333333333333;1
354;3;0;4331,0;2,0;2165,5;1
355;4;0;8689,0;3,0;2896,333333333333;1
356;5;1;8569,0;3,0;2856,333333333333;1
357;6;1;4002,0;2,0;2001,0;1
358;0;0;3881,0;2,0;1940,5;1
359;1;0;3930,0;2,0;1965,0;1
360;2;0;7290,0;3,0;2430,0;1
361;3;0;8518,0;3,0;2839,333333333333;1
362;4;0;4518,0;2,0;2259,0;1
363;5;1;7905,0;3,0;2635,0;1
364;6;1;7273,0;3,0;2424,333333333333;1
365;0;0;7091,0;3,0;2363,6666666666665;1
366;1;0;0,0;0,0;0,0;1
