07 13:49:56 07 13:52:56 takem
07 13:54:56 07 14:04:12 mcoffe
07 14:05:41 07 16:26:03 sleep
07 16:28:55 07 16:36:19 toileting
07 16:37:43 07 16:42:50 whandface
07 16:44:35 07 16:54:34 mcoffe
07 16:56:06 07 17:25:23 celluse
07 17:26:26 07 18:01:04 watchtv
07 18:02:39 07 18:10:18 toileting
07 18:11:50 07 18:16:08 whandface
07 18:17:51 07 18:48:21 mhotfood
07 18:48:21 07 19:48:21 eating
07 19:50:43 07 19:59:02 toileting
07 20:00:19 07 20:03:55 whandface
07 20:05:23 07 20:19:25 celluse
07 20:20:49 07 21:16:09 reading
07 21:17:56 07 23:45:50 goout
07 23:47:14 07 23:56:44 cclothes
07 23:58:04 08 06:21:16 sleep
08 06:23:58 08 06:30:51 toileting
08 06:32:48 08 06:37:26 whandface
08 06:38:45 08 09:46:37 sleep
08 09:50:10 08 09:53:12 whandface
08 09:54:51 08 10:04:52 tshower
08 10:07:05 08 10:14:21 toileting
08 10:15:22 08 10:20:33 whandface
08 10:22:20 08 10:29:31 cclothes
08 10:30:34 08 10:33:43 whandface
08 10:35:34 08 10:45:23 mcoffe
08 10:47:09 08 10:51:12 whandface
08 10:53:11 08 10:58:49 msandwich
08 10:59:50 08 11:25:54 eating
08 11:26:57 08 12:09:10 mhotfood
08 12:11:43 08 12:15:49 mdish
08 12:17:15 08 13:15:56 eating
08 13:18:24 08 13:22:07 takem
08 13:23:48 08 13:29:44 whandface
08 13:31:39 08 13:39:42 mcoffe
08 13:40:54 08 13:46:10 mdish
08 13:47:54 08 13:53:19 whandface
08 13:55:09 08 14:06:43 celluse
08 14:07:57 08 16:26:30 sleep
08 16:29:10 08 16:38:39 mcoffe
08 16:40:14 08 16:49:30 toileting
08 16:51:23 08 16:55:36 whandface
08 16:57:21 08 17:03:07 toileting
08 17:04:11 08 18:28:43 watchtv
08 18:30:02 08 18:37:03 makeup
08 18:39:26 08 21:16:01 goout
08 21:17:12 08 21:20:29 whandface
08 21:22:15 08 21:28:25 toileting
08 21:30:07 08 21:35:35 whandface
08 21:36:53 08 21:49:59 celluse
08 21:51:19 08 22:05:29 wdish
08 22:06:53 08 22:14:40 cclothes
08 22:16:21 09 03:12:26 sleep
09 03:14:49 09 03:22:31 toileting
09 03:24:16 09 03:30:12 whandface
09 03:31:44 09 08:06:25 sleep
09 08:10:39 09 08:30:32 tshower
09 08:31:57 09 08:33:57 hairdray
09 08:35:09 09 08:41:15 cclothes
09 08:42:21 09 08:51:05 toileting
09 08:52:55 09 08:57:34 whandface
09 08:58:55 09 09:06:39 mcoffe
09 09:08:27 09 09:13:41 whandface
09 09:15:02 09 09:20:16 msandwich
09 09:21:40 09 09:45:00 eating
09 09:47:56 09 09:52:59 whandface
09 09:54:25 09 10:52:38 reading
09 10:54:15 09 11:03:15 toileting
09 11:04:22 09 12:02:20 mhotfood
09 12:04:10 09 12:35:38 watchtv
09 12:36:58 09 12:39:25 takem
09 12:41:00 09 12:50:09 toileting
09 12:51:33 09 12:57:08 whandface
09 12:59:07 09 13:05:08 mcoffe
09 13:06:49 09 13:31:48 watchtv
09 13:33:24 09 13:42:24 toileting
09 13:44:13 09 13:49:44 whandface
09 13:51:10 09 14:38:20 eating
09 14:39:41 09 17:01:57 sleep
09 17:03:20 09 18:08:21 watchtv
09 18:10:18 09 18:23:10 wdish
09 18:24:27 09 19:13:07 reading
09 19:15:05 09 19:47:40 mhotfood
09 19:47:40 09 20:47:40 eating
09 20:50:33 09 20:54:52 mdish
09 20:56:43 09 21:00:18 whandface
09 21:00:57 09 21:07:38 makeup
09 21:10:37 09 23:20:10 goout
09 23:21:17 09 23:29:48 cclothes
09 23:31:46 10 07:25:07 sleep
10 07:27:59 10 07:35:00 toileting
10 07:36:59 10 07:41:40 whandface
10 07:43:23 10 09:27:18 sleep
10 09:30:49 10 09:44:46 tshower
10 09:46:10 10 09:50:48 hairdray
10 09:52:48 10 10:01:04 mcoffe
10 10:02:03 10 10:10:08 toileting
10 10:12:06 10 10:16:43 whandface
10 10:17:47 10 10:27:14 cclothes
10 10:28:28 10 10:31:49 whandface
10 10:33:41 10 10:38:52 msandwich
10 10:40:52 10 11:05:59 eating
10 11:07:25 10 11:39:31 mhotfood
10 11:42:26 10 11:47:08 mdish
10 11:48:28 10 12:40:05 eating
10 12:40:05 10 12:45:51 whandface
10 12:47:50 10 12:52:22 mdish
10 12:53:49 10 13:22:20 watchtv
10 13:23:32 10 13:29:02 whandface
10 13:30:34 10 13:48:51 celluse
10 13:50:24 10 13:56:28 mcoffe
10 13:57:37 10 14:18:40 watchtv
10 14:20:17 10 14:32:29 celluse
10 14:34:07 10 14:41:54 toileting
10 14:43:04 10 14:46:04 whandface
10 14:47:19 10 15:24:00 watchtv
10 15:25:38 10 15:27:38 takem
10 15:28:49 10 17:55:57 sleep
10 17:57:17 10 19:01:23 watchtv
10 19:02:38 10 19:49:47 mhotfood
10 19:51:38 10 19:55:29 mdish
10 19:56:50 10 20:11:46 wdish
10 20:13:01 10 21:56:02 watchtv
10 21:57:34 10 22:06:34 cclothes
10 22:08:42 11 00:34:58 goout
11 00:36:09 11 00:43:33 cclothes
11 00:44:42 11 08:21:59 sleep
11 08:25:52 11 08:31:40 whandface
11 08:33:21 11 08:40:41 mcoffe
11 08:42:15 11 08:48:30 cclothes
11 08:50:25 11 08:59:51 toileting
11 09:01:47 11 09:13:34 tshower
11 09:15:12 11 09:20:51 hairdray
11 09:22:22 11 09:32:19 msandwich
11 09:33:43 11 10:00:41 eating
11 10:03:26 11 10:07:42 whandface
11 10:09:05 11 10:48:39 reading
11 10:50:22 11 11:32:46 watchtv
11 11:33:49 11 12:25:51 mhotfood
11 12:26:55 11 12:38:07 celluse
11 12:39:37 11 12:42:41 mdish
11 12:43:49 11 13:40:37 eating
11 13:43:11 11 13:46:10 takem
11 13:48:04 11 13:51:56 whandface
11 13:53:25 11 14:00:15 toileting
11 14:01:35 11 16:29:44 sleep
11 16:31:18 11 16:37:20 toileting
11 16:38:22 11 16:44:00 whandface
11 16:45:12 11 16:52:48 mcoffe
11 16:54:40 11 16:59:00 whandface
11 17:00:27 11 17:05:41 toileting
11 17:07:03 11 17:40:28 watchtv
11 17:42:13 11 18:40:20 reading
11 18:41:34 11 18:47:52 mcoffe
11 18:49:52 11 18:53:56 mdish
11 18:55:03 11 19:08:02 wdish
11 19:09:46 11 19:13:33 whandface
11 19:15:00 11 20:42:36 watchtv
11 20:44:03 11 20:52:19 cclothes
11 20:54:37 11 23:18:46 goout
11 23:20:13 11 23:28:43 cclothes
11 23:30:29 12 04:40:18 sleep
12 04:42:18 12 04:49:10 toileting
12 04:50:28 12 09:15:01 sleep
12 09:18:08 12 09:32:06 tshower
12 09:33:40 12 09:37:38 hairdray
12 09:39:37 12 09:45:32 toileting
12 09:46:52 12 09:52:07 whandface
12 09:53:17 12 10:03:03 mcoffe
12 10:04:18 12 10:09:02 whandface
12 10:10:29 12 10:17:03 cclothes
12 10:19:27 12 10:25:06 whandface
12 10:26:45 12 10:35:16 msandwich
12 10:36:57 12 11:02:38 eating
12 11:05:16 12 11:09:21 whandface
12 11:10:43 12 11:40:05 Vacuuming
12 11:42:00 12 12:29:56 Laundry
12 12:31:06 12 13:18:19 mhotfood
12 13:19:35 12 13:24:19 whandface
12 13:25:23 12 13:54:12 watchtv
12 13:55:46 12 14:41:57 eating
12 14:44:11 12 14:48:57 mdish
12 14:50:37 12 15:04:09 celluse
12 15:05:24 12 15:15:10 toileting
12 15:16:20 12 15:20:25 whandface
12 15:22:07 12 15:39:08 celluse
12 15:41:02 12 15:47:38 toileting
12 15:48:56 12 15:52:19 whandface
12 15:54:18 12 16:31:32 watchtv
12 16:32:51 12 16:38:48 whandface
12 16:39:58 12 17:18:02 watchtv
12 17:19:46 12 17:23:12 takem
12 17:24:16 12 19:37:38 sleep
12 19:38:53 12 20:56:38 watchtv
12 20:58:19 12 21:16:23 celluse
12 21:18:20 12 21:28:40 wdish
12 21:29:57 12 21:37:21 toileting
12 21:38:33 12 21:43:22 whandface
12 21:45:15 12 21:50:55 toileting
12 21:52:53 12 21:56:21 whandface
12 21:57:30 12 22:35:34 watchtv
12 22:37:24 12 23:31:06 mhotfood
12 23:31:06 13 00:31:06 eating
13 00:32:35 13 00:40:07 cclothes
13 00:41:54 13 05:38:38 sleep
13 05:41:06 13 05:49:12 toileting
13 05:50:19 13 05:53:41 whandface
13 05:55:25 13 10:34:51 sleep
13 10:38:40 13 10:49:11 tshower
13 10:50:56 13 10:54:13 hairdray
13 10:55:26 13 11:05:08 cclothes
13 11:06:40 13 11:10:20 whandface
13 11:11:24 13 11:20:30 toileting
13 11:22:24 13 11:27:27 whandface
13 11:29:26 13 11:34:36 mcoffe
13 11:35:41 13 11:40:40 whandface
13 11:41:56 13 11:50:16 msandwich
13 11:51:56 13 12:14:56 eating
13 12:16:12 13 12:46:15 mhotfood
13 12:48:39 13 12:52:33 mdish
13 12:54:01 13 12:56:36 takem
13 12:58:11 13 13:01:39 whandface
13 13:03:14 13 13:41:51 eating
13 13:44:42 13 13:48:45 mdish
13 13:50:42 13 14:14:49 watchtv
13 14:16:12 13 16:34:40 sleep
13 16:36:52 13 16:45:23 mcoffe
13 16:46:46 13 17:01:48 celluse
13 17:02:49 13 18:15:18 watchtv
13 18:16:35 13 19:02:07 mhotfood
13 19:02:07 13 20:02:07 eating
13 20:04:59 13 20:08:37 mdish
13 20:10:30 13 20:14:16 whandface
13 20:15:53 13 20:50:51 reading
13 20:52:30 13 23:25:17 goout
13 23:26:25 13 23:31:37 cclothes
13 23:32:59 14 06:05:01 sleep
14 06:07:13 14 06:16:00 toileting
14 06:17:28 14 06:20:57 whandface
14 06:22:26 14 09:22:09 sleep
14 09:25:35 14 09:44:40 tshower
14 09:46:42 14 09:56:39 toileting
14 09:58:09 14 10:03:26 whandface
14 10:05:08 14 10:12:26 mcoffe
14 10:13:46 14 10:17:17 whandface
14 10:19:12 14 10:25:20 cclothes
14 10:27:39 14 10:30:54 whandface
14 10:31:58 14 10:39:06 msandwich
14 10:40:30 14 11:01:37 eating
14 11:04:14 14 11:10:12 whandface
14 11:11:33 14 11:17:53 cclothes
14 11:19:04 14 11:24:11 makeup
14 11:25:26 14 13:21:30 goout
14 13:22:46 14 14:20:11 mhotfood
14 14:22:46 14 14:26:07 mdish
14 14:27:43 14 14:31:29 takem
14 14:33:05 14 14:38:26 mcoffe
14 14:40:05 14 14:43:24 mdish
14 14:44:48 14 14:48:03 whandface
14 14:49:18 14 15:26:06 eating
14 15:27:27 14 17:50:04 sleep
14 17:51:20 14 19:11:09 watchtv
14 19:13:08 14 20:02:10 mhotfood
14 20:02:10 14 21:02:10 eating
14 21:05:07 14 21:12:19 toileting
14 21:14:02 14 21:19:04 whandface
14 21:20:20 14 23:08:25 watchtv
14 23:09:42 14 23:17:01 cclothes
14 23:18:47 15 05:55:43 sleep
15 05:57:53 15 06:05:03 toileting
15 06:06:26 15 09:06:42 sleep
15 09:10:15 15 09:27:22 tshower
15 09:29:06 15 09:34:51 hairdray
15 09:36:45 15 09:42:50 cclothes
15 09:43:55 15 09:51:15 mcoffe
15 09:51:43 15 09:57:37 toileting
15 09:58:48 15 10:03:52 whandface
15 10:04:52 15 10:12:35 msandwich
15 10:14:30 15 10:42:57 eating
15 10:45:42 15 10:56:52 celluse
15 10:58:02 15 11:07:11 mtee
15 11:08:39 15 11:43:44 mhotfood
15 11:46:07 15 11:50:16 mdish
15 11:52:08 15 12:44:23 eating
15 12:47:06 15 12:50:59 takem
15 12:52:14 15 12:57:09 whandface
15 12:59:00 15 13:26:58 watchtv
15 13:28:48 15 13:34:52 toileting
15 13:36:31 15 13:39:36 whandface
15 13:41:06 15 13:46:36 mdish
15 13:48:32 15 13:57:42 toileting
15 13:58:55 15 14:03:29 whandface
15 14:04:41 15 16:19:03 sleep
15 16:21:16 15 16:50:10 celluse
15 16:51:36 15 17:00:28 toileting
15 17:01:50 15 18:11:42 watchtv
15 18:12:47 15 18:21:46 cclothes
15 18:23:48 15 20:57:13 goout
15 20:59:20 15 21:05:25 mcoffe
15 21:06:33 15 22:03:00 reading
15 22:04:28 15 22:09:32 cclothes
15 22:10:42 16 04:20:21 sleep
16 04:22:23 16 04:32:03 toileting
16 04:33:25 16 04:38:21 whandface
16 04:39:33 16 08:00:30 sleep
16 08:04:43 16 08:09:00 whandface
16 08:10:43 16 08:26:32 tshower
16 08:28:14 16 08:30:15 hairdray
16 08:32:11 16 08:37:13 mcoffe
16 08:38:27 16 08:48:03 msandwich
16 08:49:09 16 09:11:50 eating
16 09:14:38 16 09:20:09 mtee
16 09:21:22 16 10:19:03 watchtv
16 10:20:54 16 10:27:12 mcoffe
16 10:28:23 16 11:21:10 reading
16 11:22:11 16 12:11:27 mhotfood
16 12:12:50 16 12:18:54 toileting
16 12:20:03 16 12:24:31 whandface
16 12:25:42 16 13:10:15 eating
16 13:12:23 16 13:17:35 mdish
16 13:18:37 16 13:23:05 whandface
16 13:24:12 16 13:29:26 mdish
16 13:31:02 16 13:35:32 whandface
16 13:36:58 16 13:42:21 toileting
16 13:43:55 16 13:48:49 whandface
16 13:50:25 16 13:57:47 mcoffe
16 13:59:16 16 14:02:37 takem
16 14:04:06 16 16:06:46 sleep
16 16:08:57 16 16:18:31 toileting
16 16:19:49 16 16:22:58 whandface
16 16:24:44 16 16:31:09 mcoffe
16 16:32:29 16 16:36:51 whandface
16 16:38:49 16 17:01:23 celluse
16 17:02:27 16 18:28:06 watchtv
16 18:30:05 16 18:41:31 wdish
16 18:43:03 16 18:54:59 celluse
16 18:56:02 16 19:31:34 mhotfood
16 19:31:34 16 20:31:34 eating
16 20:33:59 16 20:37:21 whandface
16 20:38:36 16 21:38:18 reading
16 21:39:31 16 21:47:51 toileting
16 21:49:28 16 21:52:39 whandface
16 21:53:49 16 21:59:58 mcoffe
16 22:01:52 16 23:43:16 watchtv
16 23:44:27 16 23:53:37 cclothes
16 23:55:14 17 05:29:49 sleep
17 05:31:54 17 05:38:37 toileting
17 05:40:05 17 09:45:11 sleep
17 09:48:32 17 10:03:10 tshower
17 10:04:21 17 10:08:48 hairdray
17 10:10:23 17 10:19:36 toileting
17 10:21:02 17 10:24:29 whandface
17 10:26:17 17 10:32:45 mcoffe
17 10:34:35 17 10:43:48 cclothes
17 10:45:17 17 10:48:29 whandface
17 10:50:28 17 10:56:13 msandwich
17 10:57:45 17 11:18:29 eating
17 11:19:38 17 12:16:29 mhotfood
17 12:18:29 17 12:23:24 mdish
17 12:24:39 17 12:29:58 mcoffe
17 12:31:04 17 12:38:29 toileting
17 12:39:52 17 12:45:32 whandface
17 12:46:49 17 13:18:16 eating
17 13:20:30 17 13:22:34 takem
17 13:23:34 17 13:55:47 watchtv
17 13:57:02 17 14:05:18 toileting
17 14:06:28 17 16:09:35 sleep
17 16:10:55 17 16:20:20 toileting
17 16:22:11 17 16:27:28 whandface
17 16:29:06 17 16:53:19 celluse
17 16:54:38 17 17:02:17 mcoffe
17 17:03:43 17 17:38:38 watchtv
17 17:40:04 17 17:49:35 mcoffe
17 17:51:34 17 18:07:25 celluse
17 18:08:53 17 20:41:36 goout
17 20:43:14 17 20:49:07 whandface
17 20:50:36 17 21:44:25 mhotfood
17 21:44:25 17 21:50:15 whandface
17 21:51:46 17 22:31:41 watchtv
17 22:32:57 17 22:41:24 cclothes
17 22:43:11 18 04:18:57 sleep
18 04:21:15 18 04:26:33 toileting
18 04:27:38 18 08:36:07 sleep
18 08:39:08 18 08:42:47 whandface
18 08:44:26 18 08:52:01 toileting
18 08:53:13 18 08:56:29 whandface
18 08:57:29 18 09:05:30 cclothes
18 09:06:48 18 09:12:02 whandface
18 09:13:18 18 09:20:52 mcoffe
18 09:22:51 18 09:39:07 tshower
18 09:40:27 18 09:43:31 hairdray
18 09:44:53 18 09:53:01 msandwich
18 09:54:01 18 10:19:28 eating
18 10:20:43 18 10:25:57 toileting
18 10:27:00 18 10:30:57 whandface
18 10:32:55 18 11:20:31 watchtv
18 11:21:54 18 12:13:44 mhotfood
18 12:15:24 18 12:34:47 celluse
18 12:36:11 18 12:44:32 mcoffe
18 12:45:40 18 12:48:33 takem
18 12:50:04 18 13:19:53 watchtv
18 13:21:08 18 14:04:34 eating
18 14:05:53 18 16:27:10 sleep
18 16:30:02 18 16:41:53 celluse
18 16:43:03 18 16:52:54 mcoffe
18 16:54:08 18 16:59:29 toileting
18 17:01:18 18 17:04:32 whandface
18 17:05:43 18 17:47:36 watchtv
18 17:48:40 18 17:57:11 cclothes
18 17:58:48 18 18:02:19 whandface
18 18:03:49 18 18:42:21 mhotfood
18 18:42:21 18 19:42:21 eating
18 19:44:59 18 20:15:39 watchtv
18 20:16:45 18 20:23:35 cclothes
18 20:24:56 18 20:31:11 makeup
18 20:33:36 18 23:12:00 goout
18 23:13:24 18 23:19:45 cclothes
18 23:21:29 19 06:39:45 sleep
19 06:41:49 19 06:49:52 toileting
19 06:50:59 19 06:54:16 whandface
19 06:56:05 19 09:20:02 sleep
19 09:23:05 19 09:37:36 tshower
19 09:39:50 19 09:48:30 toileting
19 09:49:55 19 09:54:32 whandface
19 09:55:39 19 10:05:34 mcoffe
19 10:07:10 19 10:16:15 cclothes
19 10:19:01 19 10:24:46 whandface
19 10:25:54 19 10:35:40 msandwich
19 10:36:51 19 11:03:19 eating
19 11:05:24 19 11:10:23 whandface
19 11:12:22 19 11:43:09 Vacuuming
19 11:44:51 19 12:25:23 Laundry
19 12:26:34 19 13:17:21 mhotfood
19 13:19:08 19 13:35:03 celluse
